Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_8904,6,0,0,0,0,0,10,156,166,0.933,8904,8904,22.378,24.221,0,0.094,0.138,0.069,0.093,0.027,11.321,12.243,9.563,11.892,0.939
Track_8908,7,0,0,0,0,0,12,160,172,0.839,8908,8908,32.068,24.400,0,0.080,0.173,0.031,0.072,0.051,13.168,14.461,10.252,13.684,1.357
Track_8912,5,0,0,0,0,0,8,158,166,0.723,8912,8912,13.551,24.978,0,0.093,0.162,0.048,0.082,0.048,8.725,10.541,7.288,7.938,1.313
Track_8913,7,0,0,0,0,0,12,156,168,0.832,8913,8913,43.322,42.565,0,0.084,0.178,0.013,0.091,0.058,7.349,9.546,5.396,7.121,1.379
Track_8914,4,0,0,0,0,0,6,158,164,0.429,8914,8914,31.236,7.952,0,0.073,0.096,0.062,0.062,0.020,7.394,8.055,6.743,7.445,0.465
Track_8916,6,0,0,0,0,0,10,156,166,0.593,8916,8916,16.131,42.531,0,0.069,0.155,0.017,0.031,0.063,7.881,10.033,5.853,8.431,1.353
Track_8919,6,0,0,0,0,0,10,160,170,0.538,8919,8919,32.375,42.455,0,0.060,0.128,0.019,0.056,0.045,7.460,8.868,5.108,7.997,1.258
Track_8922,5,0,0,0,0,0,8,160,168,0.482,8922,8922,28.579,40.945,0,0.062,0.074,0.052,0.063,0.009,13.750,15.955,11.257,14.242,1.751
Track_8927,5,0,0,0,0,0,8,156,164,0.456,8927,8927,30.453,41.162,0,0.059,0.090,0.018,0.072,0.031,11.420,13.558,9.215,11.091,1.563
Track_8930,5,0,0,0,0,0,8,158,166,0.462,8930,8930,54.930,24.004,0,0.087,0.106,0.062,0.102,0.021,6.713,7.322,5.500,7.049,0.655
Track_8938,7,0,0,0,0,0,12,156,168,0.708,8938,8938,43.613,5.756,0,0.066,0.134,0.022,0.051,0.048,8.025,9.824,6.469,8.095,1.210
Track_8941,5,0,0,0,0,0,8,158,166,0.641,8941,8941,31.904,5.645,0,0.082,0.131,0.047,0.098,0.040,7.338,9.083,5.914,6.866,1.261
Track_8945,8,0,0,0,0,0,14,156,170,0.970,8945,8945,23.440,23.273,0,0.111,0.203,0.063,0.102,0.049,8.267,9.604,5.769,8.697,1.102
Track_8948,6,0,0,0,0,0,10,160,170,0.586,8948,8948,31.227,4.198,0,0.072,0.174,0.029,0.050,0.059,8.179,10.073,6.395,8.251,1.298
Track_8952,4,0,0,0,0,0,6,160,166,0.431,8952,8952,4.318,4.570,0,0.072,0.108,0.026,0.084,0.042,5.679,6.681,3.937,6.545,1.096
Track_8955,7,0,0,0,0,0,12,156,168,0.814,8955,8955,24.211,40.009,0,0.073,0.183,0.033,0.062,0.056,11.940,14.715,8.520,11.749,1.946
Track_8958,4,0,0,0,0,0,6,154,160,0.429,8958,8958,24.320,54.478,0,0.072,0.081,0.054,0.080,0.016,8.965,10.095,7.969,9.554,0.886
Track_8975,4,0,0,0,0,0,6,154,160,0.442,8975,8975,22.222,17.012,0,0.089,0.129,0.064,0.074,0.035,11.547,14.299,7.152,13.629,2.802
Track_9008,4,0,0,0,0,0,6,154,160,0.540,9008,9008,19.818,6.832,0,0.095,0.226,0.028,0.031,0.113,9.338,10.980,6.808,10.262,1.577
Track_9033,9,0,0,0,0,0,16,162,178,0.483,9033,9033,54.184,9.808,0,0.058,0.156,0.004,0.039,0.058,9.685,13.096,5.841,8.971,2.300
Track_9051,7,0,0,0,0,0,12,162,174,0.485,9051,9051,32.522,50.062,0,0.050,0.084,0.007,0.068,0.034,11.406,15.030,7.048,10.997,2.725
Track_9054,7,0,0,0,0,0,12,162,174,0.900,9054,9054,28.708,30.907,0,0.085,0.159,0.026,0.066,0.057,12.032,15.860,6.932,11.627,2.820
Track_9056,8,0,0,0,0,0,14,162,176,0.406,9056,9056,51.339,30.989,0,0.079,0.157,0.019,0.073,0.052,7.553,10.121,5.156,7.235,1.518
Track_9057,9,0,0,0,0,0,16,162,178,1.019,9057,9057,51.423,10.774,0,0.081,0.119,0.053,0.080,0.024,11.688,14.903,8.042,12.486,2.172
Track_9067,8,0,0,0,0,0,14,162,176,0.477,9067,9067,27.696,47.175,0,0.043,0.074,0.015,0.048,0.023,9.603,12.288,5.732,10.033,2.119
Track_9070,6,0,0,0,0,0,10,162,172,0.557,9070,9070,36.009,35.966,0,0.073,0.156,0.019,0.057,0.051,8.924,12.137,6.763,8.742,1.840
Track_9072,10,0,0,0,0,0,18,162,180,1.690,9072,9072,46.025,54.323,0,0.102,0.182,0.042,0.104,0.050,7.224,8.920,5.636,7.426,0.922
Track_9073,6,0,0,0,0,0,10,162,172,0.669,9073,9073,31.981,36.220,0,0.069,0.109,0.045,0.052,0.028,10.762,14.403,6.615,12.206,2.598
Track_9076,4,0,0,0,0,0,6,162,168,0.441,9076,9076,50.129,16.547,0,0.075,0.093,0.043,0.088,0.028,7.289,8.146,6.398,7.953,0.769
Track_9086,6,0,0,0,0,0,10,162,172,0.538,9086,9086,14.900,52.201,0,0.055,0.087,0.009,0.068,0.033,8.814,11.762,5.238,9.557,2.260
Track_9091,6,0,0,0,0,0,10,162,172,0.654,9091,9091,36.726,51.018,0,0.080,0.185,0.031,0.065,0.060,7.675,9.651,5.381,8.358,1.483
Track_9095,6,0,0,0,0,0,10,162,172,0.554,9095,9095,47.382,22.027,0,0.070,0.111,0.013,0.085,0.038,11.854,12.783,10.552,11.832,0.744
Track_9106,4,0,0,0,0,0,6,162,168,0.424,9106,9106,38.204,22.423,0,0.071,0.093,0.033,0.087,0.033,7.760,9.868,5.232,9.010,1.809
Track_9111,4,0,0,0,0,0,6,162,168,0.455,9111,9111,1.539,38.875,0,0.095,0.241,0.015,0.030,0.127,8.679,9.236,8.378,8.667,0.339
Track_9121,9,0,0,0,0,0,16,162,178,0.985,9121,9121,9.259,2.620,0,0.072,0.124,0.037,0.072,0.031,9.211,11.281,6.858,9.222,1.376
Track_9205,7,0,0,0,0,0,12,166,178,0.778,9205,9205,10.333,42.675,0,0.077,0.153,0.049,0.063,0.039,9.099,10.244,7.990,9.390,0.856
Track_9212,7,0,0,0,0,0,12,166,178,0.534,9212,9212,18.487,41.351,0,0.074,0.209,0.004,0.056,0.074,7.959,12.360,4.047,7.776,3.229
Track_9217,8,0,0,0,0,0,14,166,180,0.788,9217,9217,7.536,5.451,0,0.067,0.133,0.042,0.052,0.033,5.178,6.274,4.713,4.860,0.625
Track_9220,10,0,0,0,0,0,18,166,184,1.431,9220,9220,3.142,40.015,0,0.087,0.223,0.004,0.072,0.065,8.596,12.875,4.577,8.883,2.463
Track_9226,4,0,0,0,0,0,6,166,172,0.437,9226,9226,26.536,23.083,0,0.073,0.102,0.051,0.066,0.026,8.761,9.748,7.943,8.933,0.669
Track_9229,4,0,0,0,0,0,6,166,172,0.478,9229,9229,39.864,38.735,0,0.086,0.112,0.064,0.083,0.025,9.598,10.158,8.548,10.027,0.633
Track_9238,7,0,0,0,0,0,12,164,176,1.217,9238,9238,33.938,11.821,0,0.106,0.226,0.018,0.108,0.070,10.026,12.609,7.507,10.109,1.598
Track_9246,6,0,0,0,0,0,10,166,176,0.591,9246,9246,18.629,10.401,0,0.063,0.097,0.031,0.065,0.024,11.805,13.505,9.002,12.876,1.585
Track_9247,4,0,0,0,0,0,6,166,172,0.415,9247,9247,24.867,28.177,0,0.071,0.090,0.055,0.069,0.018,10.298,11.561,8.840,11.184,1.116
Track_9250,6,0,0,0,0,0,10,166,176,0.751,9250,9250,12.692,46.051,0,0.076,0.199,0.017,0.038,0.074,11.509,15.258,8.609,12.353,2.490
Track_9253,8,0,0,0,0,0,14,164,178,0.940,9253,9253,53.508,26.738,0,0.070,0.125,0.031,0.054,0.034,11.079,13.931,8.355,11.782,2.012
Track_9254,4,0,0,0,0,0,6,166,172,0.485,9254,9254,38.954,26.399,0,0.089,0.200,0.028,0.038,0.097,13.316,18.218,6.303,15.315,4.394
Track_9257,8,0,0,0,0,0,14,164,178,0.756,9257,9257,0.000,9.882,0,0.054,0.108,0.000,0.054,0.044,5.222,6.715,2.910,5.586,1.153
Track_9259,7,0,0,0,0,0,12,164,176,0.442,9259,9259,15.040,42.772,0,0.082,0.194,0.032,0.076,0.058,7.766,11.329,3.765,7.412,2.449
Track_9261,5,0,0,0,0,0,8,164,172,0.562,9261,9261,14.674,26.092,0,0.078,0.118,0.040,0.083,0.032,6.874,8.192,5.478,7.336,0.992
Track_9263,6,0,0,0,0,0,10,166,176,0.512,9263,9263,55.136,43.402,0,0.065,0.161,0.000,0.054,0.059,6.861,10.431,3.506,8.308,2.490
Track_9267,8,0,0,0,0,0,14,166,180,1.062,9267,9267,48.117,32.658,0,0.081,0.168,0.036,0.062,0.049,9.789,13.786,7.483,9.392,2.155
Track_9268,5,0,0,0,0,0,8,166,174,0.402,9268,9268,43.664,15.765,0,0.060,0.100,0.032,0.072,0.032,10.767,12.780,8.075,10.748,1.707
Track_9269,8,0,0,0,0,0,14,164,178,0.877,9269,9269,14.309,50.890,0,0.072,0.149,0.033,0.069,0.040,9.105,12.552,6.370,10.327,2.184
Track_9270,9,0,0,0,0,0,16,164,180,1.128,9270,9270,10.015,51.413,0,0.077,0.173,0.035,0.078,0.047,8.105,9.796,6.125,7.954,1.281
Track_9274,5,0,0,0,0,0,8,164,172,0.470,9274,9274,41.008,33.224,0,0.072,0.126,0.036,0.087,0.043,7.333,8.203,6.125,7.397,0.776
Track_9278,4,0,0,0,0,0,6,164,170,0.415,9278,9278,18.193,32.135,0,0.080,0.101,0.060,0.079,0.020,4.329,5.247,3.798,4.388,0.576
Track_9280,4,0,0,0,0,0,6,166,172,0.411,9280,9280,51.612,50.214,0,0.069,0.082,0.059,0.065,0.012,9.817,11.174,7.919,10.570,1.231
Track_9283,5,0,0,0,0,0,8,164,172,0.561,9283,9283,49.567,32.243,0,0.085,0.104,0.071,0.085,0.014,13.636,15.388,11.963,13.464,1.457
Track_9284,7,0,0,0,0,0,12,166,178,0.655,9284,9284,11.665,14.963,0,0.063,0.159,0.018,0.054,0.052,9.847,12.695,7.186,9.097,1.776
Track_9286,4,0,0,0,0,0,6,166,172,0.551,9286,9286,14.909,15.320,0,0.092,0.178,0.026,0.073,0.078,10.025,11.679,7.955,11.669,1.676
Track_9289,8,0,0,0,0,0,14,164,178,0.482,9289,9289,45.983,50.393,0,0.056,0.164,0.006,0.046,0.051,10.439,12.523,6.367,11.732,2.153
Track_9295,9,0,0,0,0,0,16,164,180,0.873,9295,9295,34.638,49.145,0,0.071,0.136,0.028,0.075,0.035,12.630,19.859,6.311,12.601,4.458
Track_9306,6,0,0,0,0,0,10,164,174,0.416,9306,9306,43.923,30.573,0,0.059,0.084,0.023,0.060,0.025,9.091,11.272,7.444,9.506,1.432
Track_9307,4,0,0,0,0,0,6,164,170,0.559,9307,9307,37.113,13.303,0,0.095,0.166,0.043,0.074,0.064,8.532,9.610,7.009,8.779,0.946
Track_9308,14,0,0,0,0,0,26,166,192,0.633,9308,9308,29.907,54.781,0,0.085,0.235,0.000,0.058,0.073,10.669,15.735,4.714,11.338,3.004
Track_9311,6,0,0,0,0,0,10,164,174,0.507,9311,9311,26.780,3.527,0,0.057,0.077,0.035,0.058,0.017,7.405,8.541,6.165,8.067,0.873
Track_9316,8,0,0,0,0,0,14,166,180,1.172,9316,9316,6.386,20.182,0,0.099,0.202,0.057,0.085,0.051,6.946,8.508,5.267,7.469,1.210
Track_9318,7,0,0,0,0,0,12,164,176,0.469,9318,9318,23.435,38.603,0,0.040,0.067,0.020,0.048,0.017,17.275,18.629,15.723,17.408,0.973
Track_9320,5,0,0,0,0,0,8,166,174,0.471,9320,9320,30.631,1.892,0,0.078,0.148,0.035,0.085,0.051,8.966,10.993,6.452,8.801,1.698
Track_9321,7,0,0,0,0,0,12,164,176,0.701,9321,9321,40.247,36.697,0,0.067,0.118,0.035,0.076,0.031,11.061,11.982,9.723,11.348,0.805
Track_9326,14,0,0,0,0,0,26,166,192,1.394,9326,9326,41.180,35.886,0,0.079,0.184,0.015,0.071,0.051,13.684,18.194,6.358,15.198,4.076
Track_9327,5,0,0,0,0,0,8,166,174,0.507,9327,9327,35.890,55.074,0,0.086,0.172,0.054,0.066,0.057,6.299,7.569,3.915,6.953,1.299
Track_9341,8,0,0,0,0,0,14,164,178,0.468,9341,9341,24.613,35.778,0,0.073,0.118,0.032,0.077,0.032,8.663,11.412,5.723,9.330,1.815
Track_9349,5,0,0,0,0,0,8,166,174,0.495,9349,9349,29.982,52.547,0,0.065,0.189,0.004,0.048,0.085,13.838,19.604,5.934,14.205,4.920
Track_9350,5,0,0,0,0,0,8,164,172,0.519,9350,9350,12.382,52.139,0,0.077,0.138,0.018,0.107,0.055,10.672,12.963,8.551,10.424,1.591
Track_9354,7,0,0,0,0,0,12,164,176,0.838,9354,9354,31.514,17.236,0,0.086,0.149,0.022,0.102,0.051,10.886,14.854,7.633,9.957,2.550
Track_9356,6,0,0,0,0,0,10,166,176,0.659,9356,9356,5.191,35.057,0,0.073,0.174,0.028,0.040,0.062,7.581,10.079,4.121,8.247,1.815
Track_9397,5,0,0,0,0,0,8,168,176,0.498,9397,9397,1.240,53.655,0,0.068,0.192,0.011,0.037,0.083,6.993,7.572,6.366,7.180,0.494
Track_9399,4,0,0,0,0,0,6,168,174,0.434,9399,9399,6.495,36.243,0,0.076,0.099,0.063,0.065,0.020,6.369,7.365,4.967,6.834,0.891
Track_9401,8,0,0,0,0,0,14,168,182,0.947,9401,9401,25.872,53.769,0,0.069,0.091,0.052,0.065,0.015,11.099,12.584,7.687,11.727,1.455
Track_9405,4,0,0,0,0,0,6,168,174,0.437,9405,9405,45.681,52.511,0,0.074,0.114,0.053,0.056,0.034,7.226,8.003,6.477,7.711,0.645
Track_9413,4,0,0,0,0,0,6,168,174,0.425,9413,9413,22.495,53.611,0,0.072,0.094,0.054,0.067,0.020,9.607,11.428,6.315,10.690,1.967
Track_9416,6,0,0,0,0,0,10,168,178,0.480,9416,9416,44.847,51.109,0,0.061,0.163,0.014,0.037,0.059,10.841,13.818,6.134,11.912,2.771
Track_9423,6,0,0,0,0,0,10,168,178,0.606,9423,9423,27.646,52.040,0,0.069,0.120,0.041,0.062,0.030,8.276,9.966,5.428,8.875,1.472
Track_9425,4,0,0,0,0,0,6,168,174,0.539,9425,9425,39.503,50.952,0,0.091,0.179,0.037,0.056,0.077,7.532,8.193,5.938,8.089,0.926
Track_9436,6,0,0,0,0,0,10,168,178,0.510,9436,9436,9.566,39.835,0,0.051,0.150,0.012,0.019,0.059,16.494,21.601,12.062,18.695,3.709
Track_9437,5,0,0,0,0,0,8,168,176,0.564,9437,9437,15.717,39.738,0,0.072,0.097,0.049,0.085,0.023,9.440,11.596,7.072,8.703,1.700
Track_9439,5,0,0,0,0,0,8,168,176,0.455,9439,9439,34.677,22.415,0,0.057,0.089,0.032,0.072,0.027,13.606,16.608,9.739,12.807,2.597
Track_9447,10,0,0,0,0,0,18,168,186,1.137,9447,9447,53.756,38.938,0,0.072,0.211,0.011,0.049,0.066,12.072,20.490,7.808,11.785,4.629
Track_9450,7,0,0,0,0,0,12,168,180,0.860,9450,9450,40.183,21.323,0,0.078,0.204,0.015,0.083,0.073,10.391,12.743,8.472,9.914,1.447
Track_9455,9,0,0,0,0,0,16,168,184,1.091,9455,9455,13.036,2.407,0,0.072,0.097,0.058,0.066,0.016,10.603,14.614,5.624,11.092,3.079
Track_9457,4,0,0,0,0,0,6,168,174,0.456,9457,9457,50.590,44.447,0,0.085,0.109,0.065,0.081,0.023,7.298,8.549,5.952,8.058,1.049
Track_9464,4,0,0,0,0,0,6,168,174,0.586,9464,9464,46.993,8.809,0,0.099,0.126,0.063,0.107,0.032,8.711,11.790,6.337,8.883,1.995
Track_9474,6,0,0,0,0,0,10,168,178,0.505,9474,9474,31.764,43.896,0,0.070,0.161,0.013,0.045,0.058,9.331,11.576,6.580,9.216,1.761
Track_9477,4,0,0,0,0,0,6,168,174,0.448,9477,9477,44.760,41.913,0,0.081,0.162,0.027,0.054,0.072,9.820,10.892,8.717,10.704,0.984
Track_9481,6,0,0,0,0,0,10,168,178,0.783,9481,9481,29.780,7.280,0,0.093,0.157,0.031,0.084,0.060,7.595,9.655,5.103,8.082,1.418
Track_9487,10,0,0,0,0,0,18,168,186,1.382,9487,9487,13.739,47.256,0,0.083,0.152,0.042,0.087,0.032,10.398,11.280,8.772,10.780,0.871
Track_9488,7,0,0,0,0,0,12,168,180,0.895,9488,9488,11.104,48.496,0,0.092,0.218,0.023,0.084,0.074,7.902,10.009,5.273,8.477,1.767
Track_9491,8,0,0,0,0,0,14,168,182,0.882,9491,9491,13.326,29.332,0,0.069,0.132,0.037,0.058,0.032,10.207,13.558,6.286,11.764,2.444
Track_9493,6,0,0,0,0,0,10,168,178,0.809,9493,9493,0.097,30.323,0,0.097,0.191,0.054,0.078,0.057,5.884,7.447,4.447,6.360,1.056
Track_9497,6,0,0,0,0,0,10,168,178,0.741,9497,9497,21.349,28.990,0,0.080,0.118,0.041,0.097,0.035,8.460,11.255,6.236,8.522,1.608
Track_9529,5,0,0,0,0,0,8,172,180,0.588,9529,9529,48.813,3.466,0,0.085,0.158,0.023,0.130,0.069,7.796,9.523,6.619,7.329,1.074
Track_9533,4,0,0,0,0,0,6,172,178,0.400,9533,9533,46.605,38.074,0,0.070,0.100,0.026,0.083,0.039,7.176,9.720,5.329,7.991,1.791
Track_9534,4,0,0,0,0,0,6,174,180,0.455,9534,9534,31.130,38.882,0,0.077,0.124,0.043,0.065,0.042,11.973,14.621,9.378,13.208,2.058
Track_9535,6,0,0,0,0,0,10,174,184,0.574,9535,9535,36.794,35.927,0,0.069,0.156,0.015,0.058,0.053,10.620,12.627,7.038,11.409,1.825
Track_9537,8,0,0,0,0,0,14,170,184,0.793,9537,9537,15.347,36.513,0,0.063,0.101,0.039,0.063,0.019,12.248,13.663,9.759,12.230,1.194
Track_9540,8,0,0,0,0,0,14,172,186,0.734,9540,9540,2.271,19.505,0,0.079,0.160,0.021,0.068,0.053,11.571,14.420,8.365,12.793,2.158
Track_9542,9,0,0,0,0,0,16,172,188,1.161,9542,9542,1.116,36.201,0,0.076,0.202,0.025,0.061,0.064,9.257,14.704,6.204,7.825,2.930
Track_9543,6,0,0,0,0,0,10,172,182,0.688,9543,9543,20.568,54.268,0,0.072,0.087,0.060,0.071,0.010,11.561,13.513,8.690,12.711,1.752
Track_9544,6,0,0,0,0,0,10,172,182,0.589,9544,9544,32.700,54.460,0,0.063,0.216,0.012,0.027,0.086,9.593,11.880,7.816,9.661,1.416
Track_9545,5,0,0,0,0,0,8,174,182,0.595,9545,9545,9.719,20.103,0,0.077,0.190,0.034,0.042,0.076,8.766,10.201,7.773,8.542,0.846
Track_9546,8,0,0,0,0,0,14,174,188,1.002,9546,9546,20.094,20.354,0,0.073,0.118,0.033,0.077,0.033,9.647,12.658,6.632,9.501,1.781
Track_9548,6,0,0,0,0,0,10,172,182,0.580,9548,9548,48.487,37.080,0,0.067,0.112,0.021,0.070,0.034,10.401,14.483,5.314,10.909,3.092
Track_9549,4,0,0,0,0,0,6,174,180,0.584,9549,9549,7.572,55.104,0,0.115,0.184,0.054,0.108,0.065,4.747,5.460,3.971,4.968,0.544
Track_9550,5,0,0,0,0,0,8,170,178,0.450,9550,9550,18.995,37.230,0,0.058,0.079,0.033,0.072,0.022,9.986,10.678,8.273,10.362,0.896
Track_9554,11,0,0,0,0,0,20,172,192,1.001,9554,9554,37.671,18.532,0,0.077,0.218,0.024,0.052,0.070,11.225,14.500,8.042,10.951,2.014
Track_9555,7,0,0,0,0,0,12,174,186,0.866,9555,9555,45.323,53.273,0,0.076,0.219,0.027,0.060,0.072,10.369,12.926,8.336,10.012,1.746
Track_9556,6,0,0,0,0,0,10,172,182,0.641,9556,9556,50.480,1.303,0,0.079,0.202,0.024,0.061,0.071,7.855,10.739,5.230,8.587,1.863
Track_9557,8,0,0,0,0,0,14,174,188,0.866,9557,9557,54.324,53.195,0,0.064,0.101,0.042,0.053,0.025,8.110,9.638,5.539,8.212,1.156
Track_9559,11,0,0,0,0,0,20,174,194,0.711,9559,9559,54.885,36.004,0,0.068,0.123,0.020,0.072,0.031,10.889,14.693,6.516,10.473,2.609
Track_9564,8,0,0,0,0,0,14,172,186,0.723,9564,9564,2.882,53.610,0,0.070,0.209,0.016,0.037,0.069,8.825,13.295,4.828,9.007,2.598
Track_9566,8,0,0,0,0,0,14,170,184,0.717,9566,9566,12.163,35.828,0,0.068,0.129,0.035,0.049,0.039,10.210,11.917,7.923,10.706,1.368
Track_9568,6,0,0,0,0,0,10,172,182,0.567,9568,9568,8.186,19.414,0,0.058,0.089,0.040,0.053,0.019,10.835,13.071,7.452,11.750,1.961
Track_9569,4,0,0,0,0,0,6,172,178,0.406,9569,9569,14.661,54.143,0,0.068,0.082,0.045,0.078,0.020,7.440,8.433,5.820,8.089,1.004
Track_9570,5,0,0,0,0,0,8,174,182,0.869,9570,9570,39.131,51.807,0,0.122,0.192,0.052,0.165,0.067,10.653,12.259,9.097,10.869,1.345
Track_9579,4,0,0,0,0,0,6,172,178,0.451,9579,9579,20.430,0.785,0,0.076,0.111,0.053,0.063,0.031,5.565,6.214,4.542,6.109,0.670
Track_9580,6,0,0,0,0,0,10,174,184,0.608,9580,9580,18.179,0.905,0,0.067,0.127,0.027,0.068,0.040,6.823,8.212,4.915,7.645,1.176
Track_9584,6,0,0,0,0,0,10,172,182,0.568,9584,9584,46.209,18.133,0,0.059,0.088,0.045,0.056,0.017,9.805,11.664,7.497,10.715,1.568
Track_9586,13,0,0,0,0,0,24,172,196,1.159,9586,9586,34.608,53.240,0,0.098,0.179,0.047,0.095,0.044,9.044,11.623,5.466,8.735,1.597
Track_9594,6,0,0,0,0,0,10,174,184,0.603,9594,9594,53.490,24.977,0,0.088,0.185,0.051,0.067,0.055,9.650,11.782,7.616,10.257,1.568
Track_9595,7,0,0,0,0,0,12,174,186,1.086,9595,9595,30.283,24.797,0,0.098,0.149,0.062,0.094,0.038,7.994,10.419,6.504,7.759,1.299
Track_9596,7,0,0,0,0,0,12,174,186,0.556,9596,9596,9.351,42.665,0,0.055,0.111,0.016,0.047,0.041,8.576,10.511,6.575,8.602,1.205
Track_9597,6,0,0,0,0,0,10,174,184,0.554,9597,9597,43.250,25.012,0,0.057,0.094,0.021,0.061,0.030,10.107,11.979,6.832,10.801,1.625
Track_9598,8,0,0,0,0,0,14,170,184,0.953,9598,9598,40.329,42.247,0,0.081,0.216,0.039,0.052,0.065,11.342,13.650,8.905,11.466,1.677
Track_9599,7,0,0,0,0,0,12,174,186,0.737,9599,9599,30.771,42.792,0,0.062,0.112,0.025,0.055,0.036,10.007,12.394,7.478,10.025,1.691
Track_9605,8,0,0,0,0,0,14,174,188,0.777,9605,9605,34.829,40.766,0,0.065,0.138,0.025,0.038,0.045,11.886,18.209,4.788,11.953,4.190
Track_9606,6,0,0,0,0,0,10,170,180,0.655,9606,9606,18.276,23.918,0,0.072,0.159,0.022,0.070,0.056,9.206,10.475,7.353,9.719,1.020
Track_9607,5,0,0,0,0,0,8,172,180,0.506,9607,9607,11.484,24.143,0,0.078,0.124,0.032,0.101,0.042,7.502,10.052,4.914,8.174,2.150
Track_9612,5,0,0,0,0,0,8,170,178,0.539,9612,9612,52.292,41.418,0,0.068,0.094,0.054,0.065,0.018,16.224,19.825,10.181,16.652,3.472
Track_9618,5,0,0,0,0,0,8,170,178,0.623,9618,9618,31.055,39.935,0,0.079,0.098,0.060,0.090,0.018,11.467,12.400,10.067,11.760,0.824
Track_9620,4,0,0,0,0,0,6,172,178,0.421,9620,9620,40.933,6.111,0,0.071,0.098,0.034,0.081,0.033,7.251,8.332,5.884,7.560,0.885
Track_9621,4,0,0,0,0,0,6,172,178,0.525,9621,9621,22.392,5.849,0,0.095,0.104,0.089,0.091,0.008,7.844,8.466,6.941,8.442,0.644
Track_9623,6,0,0,0,0,0,10,170,180,0.845,9623,9623,38.752,40.260,0,0.087,0.141,0.051,0.078,0.034,7.787,9.611,4.417,8.403,1.706
Track_9624,5,0,0,0,0,0,8,174,182,0.674,9624,9624,46.619,5.869,0,0.086,0.231,0.027,0.045,0.097,7.889,9.344,6.376,8.140,0.989
Track_9628,6,0,0,0,0,0,10,170,180,0.659,9628,9628,13.218,6.572,0,0.072,0.106,0.039,0.062,0.029,9.910,12.286,5.693,10.825,2.087
Track_9629,4,0,0,0,0,0,6,172,178,0.410,9629,9629,14.596,23.542,0,0.084,0.119,0.038,0.096,0.042,5.914,6.967,4.862,6.504,0.854
Track_9638,6,0,0,0,0,0,10,172,182,0.439,9638,9638,2.968,4.694,0,0.046,0.125,0.009,0.029,0.047,8.026,9.258,6.588,8.039,0.897
Track_9640,12,0,0,0,0,0,22,174,196,1.526,9640,9640,18.643,38.226,0,0.078,0.148,0.013,0.081,0.046,10.310,14.688,4.920,11.354,2.868
Track_9643,5,0,0,0,0,0,8,172,180,0.582,9643,9643,4.449,22.307,0,0.080,0.221,0.014,0.065,0.097,7.527,9.221,5.039,8.241,1.509
Track_9645,7,0,0,0,0,0,12,170,182,0.956,9645,9645,20.803,22.254,0,0.084,0.170,0.047,0.084,0.047,12.290,14.550,9.912,11.837,1.488
Track_9647,5,0,0,0,0,0,8,174,182,0.462,9647,9647,43.178,29.337,0,0.064,0.080,0.046,0.069,0.014,7.989,9.197,5.970,8.110,1.095
Track_9653,5,0,0,0,0,0,8,170,178,0.461,9653,9653,1.952,45.473,0,0.059,0.069,0.048,0.062,0.009,10.736,12.622,8.217,10.433,1.566
Track_9657,6,0,0,0,0,0,10,170,180,0.491,9657,9657,20.504,45.931,0,0.087,0.198,0.033,0.062,0.066,8.793,12.168,5.434,10.104,2.513
Track_9658,6,0,0,0,0,0,10,172,182,0.577,9658,9658,0.614,28.744,0,0.067,0.147,0.013,0.065,0.050,9.318,10.661,7.945,9.482,0.811
Track_9661,5,0,0,0,0,0,8,170,178,0.689,9661,9661,35.562,9.783,0,0.090,0.146,0.025,0.123,0.055,9.293,10.469,6.483,9.832,1.427
Track_9663,5,0,0,0,0,0,8,174,182,0.454,9663,9663,13.294,26.786,0,0.057,0.063,0.050,0.060,0.006,6.758,7.896,4.679,7.000,1.176
Track_9665,5,0,0,0,0,0,8,172,180,0.408,9665,9665,28.611,44.335,0,0.063,0.138,0.010,0.067,0.056,7.283,8.842,5.965,7.515,1.113
Track_9666,7,0,0,0,0,0,12,172,184,0.848,9666,9666,25.466,44.063,0,0.080,0.144,0.057,0.075,0.032,10.315,12.345,6.976,10.540,1.737
Track_9668,5,0,0,0,0,0,8,170,178,0.550,9668,9668,9.854,44.596,0,0.070,0.122,0.039,0.071,0.037,7.886,9.245,4.986,8.604,1.605
Track_9669,6,0,0,0,0,0,10,170,180,0.637,9669,9669,4.145,44.801,0,0.068,0.127,0.024,0.068,0.038,9.139,11.645,6.847,9.648,1.753
Track_9671,8,0,0,0,0,0,14,172,186,0.733,9671,9671,46.724,10.189,0,0.068,0.150,0.031,0.057,0.040,7.144,8.449,5.086,7.534,1.026
